,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.31438127090301005,0.0,0.2696331550463924,56,0.9312000274658203,0.7948717948717948,0.1193182219948374,0.21052631578947367,0.20030992915848328,0.0,0.16899161966302995,0.16326530612244897,0.12305402756287054,0.32,0.1870476856481377,0.5,0.1946416644146466,0,0
1,1000,0.41,0.0,0.28567969393190945,56,1.827669620513916,0.9375,0.17680990258429657,0.7634408602150538,0.16471426088696586,0.0,0.20344220607259553,0.0,0.14482543766992256,0.5975609756097561,0.1675799827431598,0.1282051282051282,0.1425846027224429,0,0
2,1500,0.428,0.0,0.3105110896817743,56,2.768040657043457,0.8421052631578947,0.14183055723885749,0.7631578947368421,0.1412396884221392,0.0,0.18299733962993237,0.0,0.17445008496333037,0.8932038834951457,0.22126679864224355,0.0,0.13821524458233653,0,0
3,2000,0.398,0.0,0.2747267575226016,56,3.7119345664978027,0.9382716049382716,0.134636185359683,0.5684210526315789,0.22524168385600962,0.03296703296703297,0.17340398644347457,0.0,0.16185718983494674,0.9041095890410958,0.11288299427932272,0.0,0.19197795834398096,0,0
4,2500,0.412,0.0,0.29502150903763236,56,4.686589956283569,0.8947368421052632,0.15444603270597965,0.15789473684210525,0.1652050091103602,0.0707070707070707,0.17014684647543882,0.5128205128205128,0.1551248858685848,0.9186046511627907,0.1741829857395779,0.0,0.1808942400876892,0,0
5,3000,0.504,0.0,0.3920138071703146,56,5.854332208633423,0.9634146341463414,0.13634232800620932,0.0,0.14204727895119396,0.18421052631578946,0.1354128128729428,0.8842105263157894,0.206813057050486,0.7653061224489796,0.21014251441679144,0.0,0.16924200870229514,0,0
6,3500,0.452,0.25393778327289057,0.34012475013847754,56,7.219403982162476,0.8461538461538461,0.1213335670620988,0.058823529411764705,0.18939885442502816,0.09523809523809523,0.19245329255793323,0.7727272727272727,0.13085092468766504,0.8470588235294118,0.21129967426279025,0.08641975308641975,0.15466368700448377,0,0
7,4000,0.548,0.4097596403534087,0.46157658001067325,56,8.201076030731201,0.72,0.14687891737765463,0.625,0.17254064485328158,0.19767441860465115,0.1708445426779898,0.06382978723404255,0.2043651471195293,0.922077922077922,0.1297803141261372,0.9041095890410958,0.1755904338454076,0,0
8,4500,0.592,0.49781359312281204,0.512409652376764,56,9.090630292892456,0.7236842105263158,0.11662439538508418,0.7702702702702703,0.11798007346339164,0.2087912087912088,0.1963969317039147,0.15625,0.23013797153113266,0.925,0.17117140612620563,0.9047619047619048,0.16768922179027107,0,0
9,5000,0.57,0.5090524230913386,0.48292448292448287,56,10.050225973129272,0.8194444444444444,0.13218150185500818,0.7395833333333334,0.19399273084576515,0.21052631578947367,0.19046660585175854,0.2872340425531915,0.1935820694340544,0.8472222222222222,0.10836113261242959,0.5604395604395604,0.18141595940098398,0,0
10,5500,0.602,0.32513884791195985,0.5193979674639669,56,11.036605834960938,0.8085106382978723,0.2038285596371401,0.7974683544303798,0.1842111611171489,0.1,0.11272405940055719,0.8452380952380952,0.1567059908716515,0.9213483146067416,0.18026883593099496,0.023529411764705882,0.16226139304250733,0,0
11,6000,0.546,0.49260052422010214,0.4544213501509355,56,12.213870763778687,0.7934782608695652,0.20814890024546046,0.725,0.16663108747386218,0.29213483146067415,0.1486268399276027,0.27941176470588236,0.15068839078951451,0.7894736842105263,0.15838374542825776,0.3854166666666667,0.16752103613530217,0,0
12,6500,0.558,0.45849370562087755,0.46996551178307444,56,13.493375301361084,0.7951807228915663,0.21979607860407108,0.6847826086956522,0.2259011273219536,0.37037037037037035,0.15838846383941127,0.09411764705882353,0.1448652448864649,0.8,0.11534958699430681,0.611764705882353,0.1356994983537925,0,0
13,7000,0.632,0.5600861579060398,0.5564832982215945,56,14.705175161361694,0.7816091954022989,0.13851585007956188,0.8390804597701149,0.12593302311330726,0.40476190476190477,0.18287934671571004,0.20512820512820512,0.16565848880004364,0.7222222222222222,0.17148408215072586,0.7849462365591398,0.21552920914065157,0,0
14,7500,0.594,0.5252916764117616,0.5143006168142905,56,15.750406503677368,0.8,0.19051028226438604,0.7692307692307693,0.1260290753025883,0.3118279569892473,0.23718766876346264,0.17045454545454544,0.18061287992169262,0.9420289855072463,0.1090089602804882,0.6818181818181818,0.1566511334673821,0,0
