,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.6120401337792643,0.5834345789255416,0.5869234257591219,56,0.7590947151184082,0.6923076923076923,0.1193182219948374,0.7894736842105263,0.20030992915848328,0.4,0.16899161966302995,0.3673469387755102,0.12305402756287054,0.78,0.1870476856481377,0.6296296296296297,0.1946416644146466,0,0
1,1000,0.64,0.5879188993610356,0.5676278140223104,56,1.731205701828003,0.7125,0.17680990258429657,0.8709677419354839,0.16471426088696586,0.3372093023255814,0.20344220607259553,0.3048780487804878,0.14482543766992256,0.8414634146341463,0.1675799827431598,0.7692307692307693,0.1425846027224429,0,0
2,1500,0.608,0.5772974146940788,0.5271365706786073,56,2.669097661972046,0.6052631578947368,0.14183055723885749,0.8289473684210527,0.1412396884221392,0.4,0.18299733962993237,0.3563218390804598,0.17445008496333037,0.7864077669902912,0.22126679864224355,0.6582278481012658,0.13821524458233653,0,0
3,2000,0.598,0.5507823338279225,0.5171031957678058,56,3.588895082473755,0.7160493827160493,0.134636185359683,0.8315789473684211,0.22524168385600962,0.37362637362637363,0.17340398644347457,0.24691358024691357,0.16185718983494674,0.7671232876712328,0.11288299427932272,0.6625,0.19197795834398096,0,0
4,2500,0.62,0.5791024811634292,0.5430781144036207,56,5.648296356201172,0.6842105263157895,0.15444603270597965,0.7894736842105263,0.1652050091103602,0.37373737373737376,0.17014684647543882,0.28205128205128205,0.1551248858685848,0.8255813953488372,0.1741829857395779,0.8023255813953488,0.1808942400876892,0,0
5,3000,0.598,0.5538604587551215,0.5167084237000418,56,6.763692140579224,0.7317073170731707,0.13634232800620932,0.7808219178082192,0.14204727895119396,0.34210526315789475,0.1354128128729428,0.2631578947368421,0.206813057050486,0.7857142857142857,0.21014251441679144,0.7142857142857143,0.16924200870229514,0,0
6,3500,0.58,0.5309617849978616,0.4956796557173116,56,8.703495264053345,0.5769230769230769,0.1213335670620988,0.8,0.18939885442502816,0.2857142857142857,0.19245329255793323,0.2840909090909091,0.13085092468766504,0.8352941176470589,0.21129967426279025,0.7160493827160493,0.15466368700448377,0,0
7,4000,0.634,0.5839202435844133,0.5620857163368351,56,10.206034183502197,0.7466666666666667,0.14687891737765463,0.8333333333333334,0.17254064485328158,0.36046511627906974,0.1708445426779898,0.24468085106382978,0.2043651471195293,0.9090909090909091,0.1297803141261372,0.7945205479452054,0.1755904338454076,0,0
8,4500,0.62,0.590906738543502,0.5446877036923431,56,12.123103618621826,0.618421052631579,0.11662439538508418,0.8243243243243243,0.11798007346339164,0.38461538461538464,0.1963969317039147,0.3020833333333333,0.23013797153113266,0.8625,0.17117140612620563,0.8333333333333334,0.16768922179027107,0,0
9,5000,0.612,0.5561012478464865,0.5326022011063354,56,14.393645286560059,0.6944444444444444,0.13218150185500818,0.8541666666666666,0.19399273084576515,0.3684210526315789,0.19046660585175854,0.22340425531914893,0.1935820694340544,0.875,0.10836113261242959,0.6923076923076923,0.18141595940098398,0,0
10,5500,0.614,0.541573619697762,0.5348971713072522,56,16.26292586326599,0.574468085106383,0.2038285596371401,0.8354430379746836,0.1842111611171489,0.22857142857142856,0.11272405940055719,0.34523809523809523,0.1567059908716515,0.898876404494382,0.18026883593099496,0.7411764705882353,0.16226139304250733,0,0
11,6000,0.636,0.6011756809577442,0.5620852441976295,56,17.95447039604187,0.717391304347826,0.20814890024546046,0.7625,0.16663108747386218,0.39325842696629215,0.1486268399276027,0.36764705882352944,0.15068839078951451,0.8552631578947368,0.15838374542825776,0.6979166666666666,0.16752103613530217,0,0
12,6500,0.6,0.5486655425328283,0.5198425083427364,56,19.95058798789978,0.6265060240963856,0.21979607860407108,0.75,0.2259011273219536,0.3333333333333333,0.15838846383941127,0.25882352941176473,0.1448652448864649,0.8666666666666667,0.11534958699430681,0.7764705882352941,0.1356994983537925,0,0
13,7000,0.608,0.5288194292004936,0.52868980575287,56,21.5299711227417,0.6091954022988506,0.13851585007956188,0.9080459770114943,0.12593302311330726,0.2619047619047619,0.18287934671571004,0.23076923076923078,0.16565848880004364,0.8333333333333334,0.17148408215072586,0.7849462365591398,0.21552920914065157,0,0
14,7500,0.572,0.5376180137681709,0.48831737712443923,56,22.70612621307373,0.6235294117647059,0.19051028226438604,0.782051282051282,0.1260290753025883,0.27956989247311825,0.23718766876346264,0.29545454545454547,0.18061287992169262,0.9420289855072463,0.1090089602804882,0.6363636363636364,0.1566511334673821,0,0
15,8000,0.596,0.5357990745296107,0.5140352396624228,56,24.362753868103027,0.654320987654321,0.18832203138237752,0.7362637362637363,0.18092945076609973,0.34177215189873417,0.16894030364074625,0.23170731707317074,0.1487434778073527,0.8409090909090909,0.16733939856940158,0.7375,0.14572533783402236,0,0
16,8500,0.64,0.5930697279140701,0.5671682705486863,56,26.510581731796265,0.6444444444444445,0.169367718257855,0.8026315789473685,0.1596428383732184,0.4177215189873418,0.13416671446833778,0.2823529411764706,0.20296063207762002,0.9294117647058824,0.16928526888483753,0.7674418604651163,0.16457682793813114,0,0
17,9000,0.562,0.5243812639446848,0.47595620046709297,56,28.097633123397827,0.5402298850574713,0.19272941230110566,0.7222222222222222,0.18137949389676475,0.2804878048780488,0.12793093673141462,0.28421052631578947,0.1820980956410124,0.8382352941176471,0.16108791699849773,0.7974683544303798,0.1547741444312048,0,0
18,9500,0.562,0.5129195773330073,0.4740558221300019,56,29.1766414642334,0.569620253164557,0.1507214978294317,0.7590361445783133,0.19806536275401276,0.32323232323232326,0.18624103035671133,0.23076923076923078,0.1505967896339172,0.8351648351648352,0.16937818355764175,0.676056338028169,0.14499713586828528,0,0
19,10000,0.642,0.5933491156092646,0.5707125212845049,56,30.125834226608276,0.7469879518072289,0.13240522110621428,0.7701149425287356,0.13481276940051198,0.4117647058823529,0.16763799883963945,0.25882352941176473,0.18065548109771956,0.8674698795180723,0.20385079766492867,0.8205128205128205,0.18063773189098606,0,0
20,10500,0.63,0.5706827457006092,0.5560206006441302,56,31.167840242385864,0.6629213483146067,0.16339013413415823,0.7586206896551724,0.16661276511554113,0.3711340206185567,0.18965303438252548,0.2463768115942029,0.12537850086819907,0.8823529411764706,0.19974838211986742,0.8513513513513513,0.15521718337970858,0,0
