,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.31438127090301005,0.0,0.2696331550463924,2703448,0.527165412902832,0.7948717948717948,0.1193182219948374,0.21052631578947367,0.20030992915848328,0.0,0.16899161966302995,0.16326530612244897,0.12305402756287054,0.32,0.1870476856481377,0.5,0.1946416644146466,0,0
1,1000,0.41,0.0,0.28567969393190945,3071216,1.2994413375854492,0.9375,0.17680990258429657,0.7634408602150538,0.16471426088696586,0.0,0.20344220607259553,0.0,0.14482543766992256,0.5975609756097561,0.1675799827431598,0.1282051282051282,0.1425846027224429,0,0
2,1500,0.428,0.0,0.3105110896817743,3071528,2.068711519241333,0.8421052631578947,0.14183055723885749,0.7631578947368421,0.1412396884221392,0.0,0.18299733962993237,0.0,0.17445008496333037,0.8932038834951457,0.22126679864224355,0.0,0.13821524458233653,0,0
3,2000,0.398,0.0,0.2747267575226016,3071744,2.828141927719116,0.9382716049382716,0.134636185359683,0.5684210526315789,0.22524168385600962,0.03296703296703297,0.17340398644347457,0.0,0.16185718983494674,0.9041095890410958,0.11288299427932272,0.0,0.19197795834398096,0,0
4,2500,0.412,0.0,0.29502150903763236,3329512,3.5980453491210938,0.8947368421052632,0.15444603270597965,0.15789473684210525,0.1652050091103602,0.0707070707070707,0.17014684647543882,0.5128205128205128,0.1551248858685848,0.9186046511627907,0.1741829857395779,0.0,0.1808942400876892,0,0
5,3000,0.504,0.0,0.3920138071703146,3074680,4.352017879486084,0.9634146341463414,0.13634232800620932,0.0,0.14204727895119396,0.18421052631578946,0.1354128128729428,0.8842105263157894,0.206813057050486,0.7653061224489796,0.21014251441679144,0.0,0.16924200870229514,0,0
6,3500,0.452,0.25393778327289057,0.34012475013847754,4492400,5.110527753829956,0.8461538461538461,0.1213335670620988,0.058823529411764705,0.18939885442502816,0.09523809523809523,0.19245329255793323,0.7727272727272727,0.13085092468766504,0.8470588235294118,0.21129967426279025,0.08641975308641975,0.15466368700448377,0,0
7,4000,0.548,0.4097596403534087,0.46157658001067325,5005496,5.813143968582153,0.72,0.14687891737765463,0.625,0.17254064485328158,0.19767441860465115,0.1708445426779898,0.06382978723404255,0.2043651471195293,0.922077922077922,0.1297803141261372,0.9041095890410958,0.1755904338454076,0,0
8,4500,0.592,0.49781359312281204,0.512409652376764,5005328,6.526345252990723,0.7236842105263158,0.11662439538508418,0.7702702702702703,0.11798007346339164,0.2087912087912088,0.1963969317039147,0.15625,0.23013797153113266,0.925,0.17117140612620563,0.9047619047619048,0.16768922179027107,0,0
9,5000,0.57,0.5090524230913386,0.48292448292448287,5404568,7.2599475383758545,0.8194444444444444,0.13218150185500818,0.7395833333333334,0.19399273084576515,0.21052631578947367,0.19046660585175854,0.2872340425531915,0.1935820694340544,0.8472222222222222,0.10836113261242959,0.5604395604395604,0.18141595940098398,0,0
