,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,class_10,class_prop_10,class_11,class_prop_11,class_12,class_prop_12,class_13,class_prop_13,class_14,class_prop_14,drifts_alerts,local_alerts
15,8000,0.44,0.0,0.3984212855737127,0.038461538461538464,0.05754932150222518,0.03125,0.043247106658395616,0.717948717948718,0.10716100665143934,0.0,0.06411698427110034,0.868421052631579,0.05796325679935111,0.4857142857142857,0.07637114578006493,0.5882352941176471,0.06386464107396354,0.5185185185185185,0.05351888679474267,0.53125,0.04028054497083819,0.47058823529411764,0.08787210764633428,0.425,0.09756787747751129,0.7142857142857143,0.05946967854640693,0.3103448275862069,0.05889938386098478,0.29411764705882354,0.07095883294315596,0.4,0.06115922502348575,0,0
16,8500,0.452,0.0,0.4119086354992552,0.04,0.048880649430996355,0.10256410256410256,0.0705468345574228,0.7419354838709677,0.047676050000960105,0.0,0.05870699036991226,0.8,0.0620586941689899,0.2702702702702703,0.08105869138954444,0.6666666666666666,0.05365173295931473,0.5,0.08681139535417927,0.5454545454545454,0.05229641053919653,0.65,0.07835489719768611,0.45,0.07247405124338803,0.71875,0.06460622833226579,0.40540540540540543,0.05993976357773208,0.46875,0.07727849863788264,0.38636363636363635,0.08565911224052908,0,0
17,9000,0.456,0.0,0.41598316657362483,0.2,0.08287249477212079,0.15,0.07799119941312069,0.7083333333333334,0.08961534306123528,0.0,0.03153576855978039,0.7666666666666667,0.07464949362085842,0.4594594594594595,0.06026246346995018,0.7272727272727273,0.035706822484412794,0.4074074074074074,0.038872207054515454,0.4666666666666667,0.08661274495419674,0.7419354838709677,0.0598208941012717,0.5277777777777778,0.07197292553161275,0.6857142857142857,0.07567302638552806,0.43243243243243246,0.09520141416716602,0.34210526315789475,0.05189073564233999,0.18518518518518517,0.06732246678189087,0,0
18,9500,0.51,0.0,0.47311827956989244,0.2692307692307692,0.0603442788459124,0.45454545454545453,0.10135727231812375,0.75,0.077152417863196,0.0,0.02377707892909292,0.5641025641025641,0.11177929450226749,0.8,0.07138098857237131,0.8717948717948718,0.0739655168680215,0.4642857142857143,0.03812900355236286,0.4230769230769231,0.045632297648553526,0.5128205128205128,0.08168447557697477,0.6521739130434783,0.034590008014704896,0.6451612903225806,0.05807051544488531,0.19444444444444445,0.06693604346356676,0.375,0.08156544895995389,0.34285714285714286,0.07363535944001277,0,0
19,10000,0.498,0.39691753260558554,0.46108195848398703,0.34375,0.05061730975650522,0.4358974358974359,0.0925863677400492,0.7741935483870968,0.05658982043478821,0.02857142857142857,0.0794895802236958,0.8536585365853658,0.05736052678357189,0.4666666666666667,0.08202893996602319,0.8,0.048959731618128347,0.6111111111111112,0.060674039120709816,0.5333333333333333,0.06477534559772015,0.4857142857142857,0.07557312034525147,0.53125,0.06434064697812841,0.6774193548387096,0.05936840982754582,0.14285714285714285,0.06594839611380873,0.3235294117647059,0.09236435268467107,0.34375,0.0493234128094026,0,0
20,10500,0.53,0.4412460834748569,0.49602611228109306,0.2777777777777778,0.04823889178140739,0.34285714285714286,0.07370737206633499,0.5652173913043478,0.04617510095830768,0.03125,0.06752105056224192,0.775,0.1091429174997757,0.6176470588235294,0.0696878008362442,0.8157894736842105,0.07332517403430248,0.4666666666666667,0.07526930565808547,0.6363636363636364,0.04601203070886914,0.48484848484848486,0.05552228949364155,0.6896551724137931,0.052392360498561344,0.7894736842105263,0.09261298171533452,0.53125,0.058097678697098386,0.39473684210526316,0.08366671517699054,0.43333333333333335,0.04862833031280476,0,0
21,11000,0.568,0.4714397672041704,0.5364269679319063,0.16129032258064516,0.05420520609807393,0.24242424242424243,0.07985911430677727,0.8717948717948718,0.07135072560883891,0.06060606060606061,0.06561929884223758,0.7948717948717948,0.05214216021517119,0.7575757575757576,0.07686595931999995,0.72,0.05809238325497862,0.5897435897435898,0.07079430329987069,0.7096774193548387,0.04667310726258409,0.6333333333333333,0.032323305714586546,0.6756756756756757,0.09224043722880185,0.7027027027027027,0.08968319250509459,0.4594594594594595,0.07764034525941964,0.3793103448275862,0.07421998726652397,0.6428571428571429,0.05829047381704122,0,0
22,11500,0.612,0.4853414617841383,0.582819025172786,0.125,0.0416610475183573,0.3333333333333333,0.04867815986901887,0.8888888888888888,0.09441869821876044,0.05714285714285714,0.06590269843679976,0.8181818181818182,0.09965185815207056,0.9,0.033414323863625355,0.825,0.059318096395881696,0.4827586206896552,0.08821291394927906,0.6875,0.08081323936682458,0.7368421052631579,0.08541656617619711,0.6666666666666666,0.02341642565360618,0.6410256410256411,0.10578454058196003,0.7096774193548387,0.04586984643752328,0.4827586206896552,0.05927075556761317,0.42424242424242425,0.0681708298124827,0,0
23,12000,0.588,0.5183727444791618,0.556916829417281,0.25,0.027654266804633544,0.375,0.10247488244806537,0.7941176470588235,0.045712448466776016,0.13333333333333333,0.05026268023375804,0.8,0.06439041132699833,0.7837837837837838,0.07832083675333992,0.8181818181818182,0.050220308096604015,0.59375,0.05692741632352063,0.5416666666666666,0.06921988264846245,0.7567567567567568,0.08854221545866887,0.7368421052631579,0.03408219855015002,0.7777777777777778,0.08406323775837883,0.45454545454545453,0.07808731766762794,0.5142857142857142,0.07018264463891528,0.3157894736842105,0.09985925282410085,0,0
24,12500,0.556,0.4478446279611991,0.5228023111844822,0.037037037037037035,0.04644934338789628,0.46153846153846156,0.05957656974679172,0.8285714285714286,0.1075039130686347,0.08823529411764706,0.06659931331749858,0.782608695652174,0.04296733236636755,0.8421052631578947,0.08100429167923268,0.75,0.06477626021674444,0.52,0.034637644166979766,0.6444444444444445,0.07954102516879612,0.7777777777777778,0.0993899086574,0.4722222222222222,0.04356976886280768,0.8095238095238095,0.03684153151946377,0.6388888888888888,0.05547893994133151,0.40476190476190477,0.0880359720122488,0.3673469387755102,0.0936281858878064,0,0
25,13000,0.584,0.0,0.5532626858362794,0.3611111111111111,0.08289806249787104,0.37142857142857144,0.07114232939494669,0.8723404255319149,0.07460009786077675,0.0,0.07942453932759805,0.6842105263157895,0.08339593421290505,0.9259259259259259,0.041560959046095525,0.9411764705882353,0.05468050671658879,0.5185185185185185,0.06738493116561296,0.8,0.07473518783933895,0.5151515151515151,0.06955190219158114,0.6428571428571429,0.042357056099721964,0.6,0.08564038167991564,0.65625,0.06413783184276163,0.42857142857142855,0.05178592116498239,0.2727272727272727,0.056704358959303564,0,0
26,13500,0.57,0.5215934966592927,0.539148775636189,0.358974358974359,0.043785233059619774,0.41935483870967744,0.04751330749055321,0.8709677419354839,0.07091200165203101,0.1724137931034483,0.06667796905738929,0.7741935483870968,0.08831979266098011,0.8857142857142857,0.06275507083610485,0.7096774193548387,0.050364263469527396,0.41935483870967744,0.08213368978141636,0.75,0.08366721882640203,0.5333333333333333,0.08451000863322608,0.5526315789473685,0.052175124972054274,0.6857142857142857,0.07435664740042057,0.7241379310344828,0.059234379978513975,0.3409090909090909,0.0899440568880391,0.3333333333333333,0.04365123529372202,0,0
27,14000,0.572,0.0,0.5409143955515892,0.5555555555555556,0.08531297782874252,0.37142857142857144,0.08209221337194052,0.8378378378378378,0.08834281560480414,0.0,0.05611471222604664,0.717948717948718,0.08420054673386573,0.96875,0.04554380719799645,0.7222222222222222,0.060044797986672435,0.6470588235294118,0.05792515374105726,0.8571428571428571,0.07832640669562731,0.5666666666666667,0.06566084322916119,0.32,0.06993237717134143,0.6086956521739131,0.03418182346940994,0.48717948717948717,0.07395066221634934,0.4444444444444444,0.03836316683464879,0.40540540540540543,0.08000769569233632,0,0
28,14500,0.534,0.48494525260526256,0.5003988232569708,0.48148148148148145,0.06015743156217864,0.2857142857142857,0.06511126981445568,0.7241379310344828,0.07418693549988445,0.09302325581395349,0.09167954016762785,0.7428571428571429,0.056366642843764296,0.7916666666666666,0.038491655085779765,0.8064516129032258,0.054566022027395994,0.6206896551724138,0.05248649894186012,0.7352941176470589,0.07218567873361664,0.5675675675675675,0.056850408176403834,0.21428571428571427,0.0764629112641795,0.5789473684210527,0.08402410315451449,0.5,0.05845727770072287,0.6470588235294118,0.07308975736331629,0.4222222222222222,0.08588386766429966,0,0
29,15000,0.58,0.4745409034283058,0.5494896361163432,0.5384615384615384,0.058124551203732736,0.08823529411764706,0.06357072211883365,0.7428571428571429,0.06263565882575203,0.06896551724137931,0.048831939032856514,0.78125,0.04511710009598405,0.8709677419354839,0.0408643497806132,0.8648648648648649,0.0820609558583274,0.6206896551724138,0.050814865028012884,0.75,0.09976415953109287,0.6666666666666666,0.08355184585442713,0.375,0.040994412688668325,0.7209302325581395,0.10606416202816396,0.40476190476190477,0.09190877724464538,0.625,0.061332875971252136,0.4583333333333333,0.06436362473763765,0,0
30,15500,0.63,0.5245593495925308,0.6024993124312431,0.4375,0.06143728982676085,0.5,0.05887353134991918,0.6756756756756757,0.06471401211640818,0.05263157894736842,0.03624086495771671,0.8181818181818182,0.08965315705956298,0.8387096774193549,0.07495772746676306,0.8378378378378378,0.06581563743814205,0.8333333333333334,0.09310725298334689,0.8947368421052632,0.06061697674448402,0.5882352941176471,0.04772301040678292,0.6666666666666666,0.08269166362376165,0.7741935483870968,0.07123552468345128,0.5128205128205128,0.08654622241564155,0.5128205128205128,0.03868082206824462,0.23529411764705882,0.06770630685901415,0,0
31,16000,0.592,0.5384660878607497,0.5630231940434063,0.28205128205128205,0.10481421769062184,0.34285714285714286,0.07734516596862417,0.7435897435897436,0.05351635358130241,0.10256410256410256,0.07144020900126219,0.8846153846153846,0.06061031953691772,0.9259259259259259,0.04707378664235523,0.7142857142857143,0.09857284134380374,0.6060606060606061,0.06323183247351669,0.7428571428571429,0.0771702354534168,0.8235294117647058,0.0555681603810717,0.5625,0.07273879082774135,0.6060606060606061,0.0596093469654954,0.6764705882352942,0.06566986188523631,0.6285714285714286,0.05131447577520773,0.4,0.04132440247342683,0,0
32,16500,0.6,0.4985911601165579,0.5705445066200564,0.41025641025641024,0.081931664495917,0.34375,0.06266038741407365,0.9354838709677419,0.06208728473954356,0.037037037037037035,0.05635483021658269,0.9310344827586207,0.05473021554909362,0.7435897435897436,0.09710784517891913,0.6785714285714286,0.05597101323790202,0.6774193548387096,0.07087229255219922,0.6666666666666666,0.05439255993990647,0.8611111111111112,0.07430143788994627,0.48484848484848486,0.06872176550997051,0.7142857142857143,0.105656144533013,0.5333333333333333,0.046057972601569346,0.3235294117647059,0.04849941628656282,0.5483870967741935,0.060655169854800586,0,0
33,17000,0.6,0.5216189120508395,0.5708559706808799,0.2222222222222222,0.07370911847012843,0.5384615384615384,0.09807432856159502,0.918918918918919,0.08840879435691011,0.07407407407407407,0.061396581160003676,0.7407407407407407,0.0608574983759491,0.7142857142857143,0.05131370940080636,0.5483870967741935,0.06326125724282505,0.8064516129032258,0.04279261845214551,0.7954545454545454,0.06438528106320959,0.8148148148148148,0.044535169733843236,0.48484848484848486,0.08633644410177216,0.6774193548387096,0.052737498020190635,0.6428571428571429,0.060527076636790134,0.42857142857142855,0.07976951432809289,0.5151515151515151,0.07189511009573837,0,0
34,17500,0.586,0.5607539590597107,0.5562339483173334,0.38235294117647056,0.039636218793274246,0.42857142857142855,0.07065906844416461,0.7575757575757576,0.057038101347814445,0.14285714285714285,0.0964650011374348,0.7692307692307693,0.07449905305276958,0.6739130434782609,0.09945133463102133,0.7083333333333334,0.03331981045379791,0.8461538461538461,0.03736404557578226,0.6190476190476191,0.08748547337469961,0.6956521739130435,0.03531226479200728,0.7647058823529411,0.06236921639350771,0.8620689655172413,0.04192270039366596,0.5161290322580645,0.0726784833371705,0.4444444444444444,0.08674889769813313,0.475,0.10505033057475664,0,0
35,18000,0.688,0.6105892870596765,0.6653610025441143,0.5517241379310345,0.05162934310440303,0.7272727272727273,0.05280736376503169,0.9230769230769231,0.09159382199513129,0.0625,0.07000769313551763,0.7241379310344828,0.06875998453794153,0.9,0.06799890372749004,0.75,0.07605058474989457,0.7714285714285715,0.059885123988650577,0.8214285714285714,0.0809075673213945,0.717391304347826,0.06803969878391398,0.7428571428571429,0.056070439160537104,0.8709677419354839,0.04952730050790246,0.5142857142857142,0.10206409003328108,0.625,0.06215182893817733,0.5714285714285714,0.04250625625073319,0,0
36,18500,0.674,0.6367788458981136,0.649710957814884,0.42424242424242425,0.048562036026593126,0.4666666666666667,0.05896662523481576,0.7346938775510204,0.09311454263401127,0.25925925925925924,0.048860593308949436,0.6333333333333333,0.0535725549274622,0.7916666666666666,0.06451327527442423,0.8571428571428571,0.07235092574456638,0.7307692307692307,0.05616391570264464,0.8571428571428571,0.08147881768796708,0.8333333333333334,0.09830429349935553,0.6551724137931034,0.04725109686544383,0.7906976744186046,0.06959293615456152,0.696969696969697,0.053331771445103864,0.6888888888888889,0.07468339037552195,0.5454545454545454,0.0792532251185792,0,0
37,19000,0.69,0.646079708589654,0.6671734219725665,0.5483870967741935,0.05686841594936446,0.5666666666666667,0.06311015653001315,0.6666666666666666,0.043284244819995994,0.21428571428571427,0.06886430283833127,0.7380952380952381,0.0723973047378496,0.8571428571428571,0.06184207411994453,0.7714285714285715,0.0550895062736079,0.8292682926829268,0.07797790103120043,0.8367346938775511,0.08047729727288247,0.8666666666666667,0.05295817206917531,0.7741935483870968,0.08398846833146517,0.6470588235294118,0.07060379173226267,0.5789473684210527,0.0946011810444596,0.696969696969697,0.06553636254325312,0.5416666666666666,0.05240082070619432,0,0
38,19500,0.646,0.6192991835148115,0.6190107193594214,0.6888888888888889,0.07845466419372255,0.4,0.07157830547414687,0.926829268292683,0.08831114379783722,0.21621621621621623,0.08571373161863594,0.6666666666666666,0.08002717683536954,0.8,0.02393254116255342,0.6470588235294118,0.0365113481669759,0.6764705882352942,0.07162351343310255,0.6857142857142857,0.07468213592707879,0.7142857142857143,0.046479297865365844,0.6,0.056343089836709985,0.6829268292682927,0.06430523520338888,0.6551724137931034,0.05009816125268774,0.6296296296296297,0.05383303742604014,0.7083333333333334,0.1181066178063847,0,0
39,20000,0.678,0.6442220646704696,0.6547242726691744,0.40625,0.06602121860835948,0.4642857142857143,0.02916761136127631,0.875,0.06749098033742307,0.2647058823529412,0.0922418284990612,0.7666666666666667,0.061168681321060625,0.8823529411764706,0.07222940859821769,0.725,0.09324291421415645,0.8604651162790697,0.09348106306493963,0.8421052631578947,0.035634946179576514,0.6071428571428571,0.0486697319728384,0.6363636363636364,0.06343705573605561,0.7,0.09460605029607903,0.7346938775510204,0.09522728413591745,0.7307692307692307,0.03700346562198839,0.6060606060606061,0.050377760053049996,0,0
40,20500,0.722,0.6496798000369638,0.7013835180888545,0.53125,0.05605913272736671,0.3235294117647059,0.06453024067006136,0.9166666666666666,0.08858516466616509,0.10256410256410256,0.09486629750631291,0.8529411764705882,0.09192328160790472,0.8947368421052632,0.08485701366444158,0.90625,0.06246919238643331,0.9230769230769231,0.07970092207370098,0.8888888888888888,0.04836399217320241,0.7619047619047619,0.05042381215876181,0.6470588235294118,0.015417872414862834,0.775,0.07595056233920068,0.75,0.05460565965442973,0.7317073170731707,0.07280380872952835,0.8064516129032258,0.05944304722762755,0,0
41,21000,0.714,0.6549523844401702,0.6929511899751785,0.631578947368421,0.057805652740831555,0.68,0.054679908145452684,0.8529411764705882,0.0823333621004938,0.0967741935483871,0.06625561504576881,0.7142857142857143,0.03944764818209328,0.8275862068965517,0.050868105874963605,0.7894736842105263,0.0792874191035889,0.6875,0.06032937227700675,0.8823529411764706,0.07126896489673347,0.6818181818181818,0.09481241902318684,0.8148148148148148,0.03928603712867214,0.8571428571428571,0.061493627921578066,0.65625,0.06471333902307885,0.7209302325581395,0.10565262290161945,0.7741935483870968,0.07176590563493179,0,0
42,21500,0.704,0.6887278224555216,0.6824061596037801,0.4772727272727273,0.08154690620988397,0.5428571428571428,0.06485814325604602,0.9696969696969697,0.07279179539376811,0.6060606060606061,0.0925140864897194,0.8157894736842105,0.07608753630553663,0.78125,0.039448010596561396,0.9705882352941176,0.06917316434539797,0.6129032258064516,0.060685831478928955,0.875,0.05612033656413807,0.6875,0.07755329394802718,0.6111111111111112,0.07885099274018609,0.6428571428571429,0.04652689868178815,0.7666666666666667,0.05919081050191372,0.52,0.06185804319143138,0.6842105263157895,0.06279415029667311,0,0
43,22000,0.74,0.7201075324601571,0.721056380942572,0.4857142857142857,0.06145598421307028,0.5263157894736842,0.03247303474392908,0.8275862068965517,0.07009130686893736,0.7142857142857143,0.046684924667503104,0.8571428571428571,0.04015366204189653,0.8387096774193549,0.07403552539043776,0.8717948717948718,0.08770559757396232,0.75,0.09391520157141928,0.8235294117647058,0.06380058418399737,0.8095238095238095,0.10542950245741947,0.7058823529411765,0.062065380857864165,0.8235294117647058,0.08488788576995941,0.625,0.0823518093178869,0.6470588235294118,0.040891670723975884,0.6521739130434783,0.05405792961774107,0,0
44,22500,0.736,0.7154035505502293,0.7163778877887789,0.7435897435897436,0.05601699995622248,0.40625,0.04148014724196899,0.9,0.0759859952617169,0.47619047619047616,0.07905037435710907,0.8108108108108109,0.0807127054681491,0.9117647058823529,0.0790662556012154,0.9166666666666666,0.07425466152890572,0.68,0.05484775332870982,0.9230769230769231,0.06050105997828168,0.9,0.06874241073216103,0.6086956521739131,0.06290698221795363,0.717948717948718,0.10032724754347136,0.6923076923076923,0.03562975817629445,0.6176470588235294,0.06569436195072552,0.7105263157894737,0.06478328665711464,0,0
45,23000,0.756,0.7491162340776495,0.7381648359667083,0.7647058823529411,0.06684565112915919,0.5111111111111111,0.07717729623026237,0.8378378378378378,0.09233078731511928,0.8620689655172413,0.06849146964898416,0.8,0.11665968301269451,0.8666666666666667,0.06718183781262155,0.88,0.03907034073979568,0.8387096774193549,0.03372661340638307,0.7857142857142857,0.08424369327246611,0.8611111111111112,0.07162907583892554,0.7407407407407407,0.0539224563544991,0.7741935483870968,0.0685034983629468,0.6666666666666666,0.03969164934711464,0.7027027027027027,0.07442173163642306,0.5,0.04610421589260508,0,0
46,23500,0.73,0.7066065290468723,0.7104483118064164,0.6571428571428571,0.06121855547713039,0.4411764705882353,0.05748692282735037,0.9117647058823529,0.060637122080282456,0.71875,0.079302294177015,0.9473684210526315,0.06899583249149206,0.9032258064516129,0.0803226382771376,0.9285714285714286,0.06386633366922738,0.6666666666666666,0.06659853579926168,0.8787878787878788,0.07136527117629107,0.7428571428571429,0.07639506282494893,0.6285714285714286,0.05627224656997878,0.6538461538461539,0.06757830566438763,0.625,0.08276004275955562,0.5128205128205128,0.07601686522628519,0.631578947368421,0.031183970979655855,0,0
47,24000,0.754,0.7300145799981813,0.7359483746871096,0.8461538461538461,0.08451476022942846,0.5384615384615384,0.0303095595779932,0.9,0.07536633074674712,0.5769230769230769,0.05053535575156664,0.8709677419354839,0.08507019915988616,0.8571428571428571,0.08272347327374042,0.9090909090909091,0.08181448462069174,0.7894736842105263,0.06182861113814868,0.9666666666666667,0.07103665552264952,0.696969696969697,0.05260696393983948,0.7435897435897436,0.05700376906900621,0.8666666666666667,0.07607811707714908,0.75,0.04183752765124504,0.475,0.060665838516813946,0.45454545454545453,0.08860835372509417,0,0
48,24500,0.752,0.7407467844643758,0.7336609589923793,0.6666666666666666,0.05975416032761307,0.5581395348837209,0.08394347790907565,0.8787878787878788,0.03762906076587371,0.5102040816326531,0.08849349311621989,0.9,0.04499485511295056,0.9411764705882353,0.05605846920754596,0.9411764705882353,0.06484101154292288,0.6071428571428571,0.06850575119471831,0.7878787878787878,0.08036331886356003,0.8787878787878788,0.07523375510628816,0.8108108108108109,0.07476884966899303,0.85,0.07829496762662495,0.7916666666666666,0.05963678163080806,0.6363636363636364,0.049081074181380996,0.5714285714285714,0.07840097374542479,0,0
49,25000,0.756,0.7286637135518091,0.7378644114411441,0.6764705882352942,0.08265549036043789,0.4782608695652174,0.03746272519157835,0.7586206896551724,0.04243347569311498,0.6857142857142857,0.09009115139951572,0.9090909090909091,0.09637908308875098,0.90625,0.07017496317706821,0.9555555555555556,0.12365878129236661,0.6,0.06291963983115025,0.8148148148148148,0.05510062876530004,0.8421052631578947,0.05334537170371155,0.875,0.03228799258639521,0.71875,0.07921916844881713,0.7209302325581395,0.07947416095215704,0.6571428571428571,0.061945796548094505,0.5333333333333333,0.03285157096154154,0,0
50,25500,0.762,0.7229369693136667,0.7444388607556879,0.25925925925925924,0.03843640817168938,0.5609756097560976,0.04896688846074408,0.8695652173913043,0.032902938782908585,0.8,0.060273426919505525,0.975609756097561,0.0965815394378904,0.9210526315789473,0.08823017386490155,0.9375,0.06468510581920633,0.7241379310344828,0.07558979742391465,0.9642857142857143,0.07476214841966196,1.0,0.08385498969925426,0.7368421052631579,0.07038125143144722,0.5675675675675675,0.057498584557478444,0.65625,0.048691560703888775,0.825,0.09436444787835266,0.5714285714285714,0.06478073842915616,0,0
51,26000,0.788,0.7532796640233839,0.7725985549281755,0.5789473684210527,0.05685763391575945,0.6470588235294118,0.06970599425757167,0.90625,0.07144196978750936,0.5555555555555556,0.09055335862779615,0.84375,0.0723065302667828,0.9736842105263158,0.08192780510502255,0.9714285714285714,0.051481657292935135,0.7631578947368421,0.06851768302013363,0.9333333333333333,0.058202236487368046,0.9318181818181818,0.06646334156250212,0.8181818181818182,0.06408651146138251,0.8571428571428571,0.06738990351824899,0.7105263157894737,0.07805432838120309,0.8076923076923077,0.04362975058178182,0.3548387096774194,0.059381295734002644,0,0
52,26500,0.732,0.712129264633544,0.7126732537395362,0.4,0.04535007067990318,0.5806451612903226,0.04829839010617087,0.8275862068965517,0.08645320932773051,0.6666666666666666,0.05313682936370816,0.6857142857142857,0.08470079990646495,0.7804878048780488,0.07429062906239237,0.9210526315789473,0.06328251082798357,0.717948717948718,0.08241162796948573,0.8571428571428571,0.04910410102858312,0.8461538461538461,0.07794951868602307,0.7586206896551724,0.060004733732301585,0.8823529411764706,0.049707800729131384,0.5641025641025641,0.0613267762829745,0.7741935483870968,0.07106278859776881,0.6388888888888888,0.0929202136993782,0,0
53,27000,0.774,0.7590764451895483,0.7576490672706138,0.5757575757575758,0.0680849400802413,0.5428571428571428,0.07772314563754512,0.8108108108108109,0.11464303084890855,0.7333333333333333,0.059255624281042495,0.7419354838709677,0.061100591835912335,0.9285714285714286,0.07365688325886932,0.8947368421052632,0.06552248867701724,0.631578947368421,0.07932560949712307,0.7894736842105263,0.10098165109431162,0.896551724137931,0.04205946826790701,0.972972972972973,0.034290124873604756,0.9259259259259259,0.0613525253271785,0.8048780487804879,0.06871487911554469,0.8620689655172413,0.03987377508506609,0.5,0.05341526211972804,0,0
54,27500,0.79,0.7763216041896109,0.7745019714970492,0.5294117647058824,0.057367745417514875,0.5789473684210527,0.06434347379485773,0.8928571428571429,0.09143648341524178,0.9767441860465116,0.07848811302447214,0.8823529411764706,0.05781675817404941,0.84375,0.07566724972623108,0.9722222222222222,0.07348263693692034,0.7916666666666666,0.0579758709084974,0.7777777777777778,0.06559826897331457,0.8947368421052632,0.08416789883332076,0.8076923076923077,0.07156664648799635,0.8928571428571429,0.04845774934762956,0.8125,0.04774725269375438,0.6363636363636364,0.047295460624122425,0.5641025641025641,0.07858839164207695,0,0
55,28000,0.782,0.7565967936152218,0.7658904539147842,0.4482758620689655,0.050566579219456946,0.5172413793103449,0.050779071825943156,0.8333333333333334,0.07418941186938058,0.9166666666666666,0.07009451641689746,0.9473684210526315,0.08209968093465686,0.9130434782608695,0.05506229935422016,0.9117647058823529,0.08199532093203511,0.76,0.05974454093250749,0.9142857142857143,0.06593614354601489,0.875,0.08103486924091989,0.8,0.08208167627861587,0.8717948717948718,0.06370352555105993,0.6551724137931034,0.06545112845925942,0.7,0.04373229446916047,0.5609756097560976,0.07352894096987178,0,0
56,28500,0.79,0.7692564047984183,0.7745542615685871,0.43243243243243246,0.043841696372056316,0.6129032258064516,0.07773673906263791,0.8285714285714286,0.06224758083604335,0.875,0.06548642972369577,0.918918918918919,0.08975930581660979,0.92,0.05966743631131838,0.94,0.08935335145285152,0.7575757575757576,0.07459779845444856,0.9,0.03922165537869119,0.8518518518518519,0.055304707229316796,0.775,0.08231511592956542,0.8125,0.040316354918011575,0.8666666666666667,0.07300000294512893,0.75,0.08547522047148129,0.5384615384615384,0.061676605098143183,0,0
57,29000,0.758,0.7294600584421239,0.740248588540884,0.5483870967741935,0.0650050111918407,0.4444444444444444,0.04291416363542632,0.9090909090909091,0.04892924130776862,0.8095238095238095,0.08422459376101768,0.8125,0.06819125345772735,0.825,0.07124943959414283,0.9655172413793104,0.04336545099417158,0.7857142857142857,0.079149305445495,0.7666666666666667,0.07732126761586913,0.8571428571428571,0.04964720399902174,0.8205128205128205,0.07852725892945454,0.8780487804878049,0.09094574584563851,0.6153846153846154,0.059024322595894504,0.6410256410256411,0.07916488565754681,0.5172413793103449,0.06234085596898476,0,0
58,29500,0.802,0.7894321901002176,0.7872834158415842,0.6774193548387096,0.06483277917239168,0.5277777777777778,0.060283824494466086,0.8181818181818182,0.06883992503885054,0.9111111111111111,0.09326523900731,0.8064516129032258,0.056426880758261806,0.875,0.07651865436406421,0.967741935483871,0.040749141548624,0.7857142857142857,0.04944413313768257,0.6451612903225806,0.06481669879563096,0.8235294117647058,0.03657696527430634,0.8541666666666666,0.08629623260289705,0.8333333333333334,0.10477098017694335,0.8823529411764706,0.08193773353983837,0.8928571428571429,0.04171191161227399,0.6764705882352942,0.07352890047645909,0,0
59,30000,0.802,0.783745458683849,0.7876730250374253,0.6,0.06857097052920648,0.45161290322580644,0.06451710174348646,0.8484848484848485,0.06945055258586247,0.96875,0.039279993532094215,1.0,0.06120626315756137,0.9375,0.07403316935959424,0.9230769230769231,0.09412221989908395,0.8787878787878788,0.04985737225978827,0.8048780487804879,0.07499058841092718,0.8157894736842105,0.09124860886548881,0.7777777777777778,0.07793327366392365,0.8928571428571429,0.030547083896739567,0.78125,0.08174605526942215,0.75,0.07259728184418901,0.5714285714285714,0.04989946498263221,0,0
60,30500,0.814,0.8053925379194268,0.8004326105989596,0.6785714285714286,0.06963899992263295,0.5945945945945946,0.06836568124815111,0.8205128205128205,0.07135217838127514,0.9705882352941176,0.057359488133001804,0.8064516129032258,0.03252135571548375,1.0,0.08940259955293958,0.9354838709677419,0.06619261928875676,0.6190476190476191,0.08606112682431337,0.9333333333333333,0.05781798423091128,0.782608695652174,0.053669360043256086,0.896551724137931,0.07039259163583195,0.918918918918919,0.05238267903587377,0.7941176470588235,0.08571223744146317,0.896551724137931,0.05859062631824959,0.6052631578947368,0.08054047222785975,0,0
61,31000,0.816,0.7947978193428553,0.8022296457760981,0.7027027027027027,0.05375287396543233,0.5238095238095238,0.0339830817395381,0.8695652173913043,0.03607982137121892,0.8809523809523809,0.05794249820630509,0.9393939393939394,0.07431356534656261,0.9069767441860465,0.10494431619489061,0.8709677419354839,0.06800693872026223,0.8181818181818182,0.08453713729548291,0.7391304347826086,0.06091330393332136,0.8333333333333334,0.06535002388921,0.7916666666666666,0.0444989304663181,0.8333333333333334,0.08091436264193831,0.7777777777777778,0.09353528924562736,0.9,0.0824769017131124,0.6551724137931034,0.05875095527077958,0,0
62,31500,0.822,0.8092192230006955,0.8089718823781927,0.7631578947368421,0.08196297927347175,0.6774193548387096,0.05821243473212136,0.8484848484848485,0.049968305781899876,0.8611111111111112,0.05803207253522872,0.7777777777777778,0.04063028342601021,0.972972972972973,0.09043123145813024,0.926829268292683,0.0821675935903114,0.7741935483870968,0.04313580665370643,0.75,0.05787235199594023,0.8648648648648649,0.09600092578122207,0.8333333333333334,0.06061760282093724,0.9722222222222222,0.07153680033145142,0.7586206896551724,0.10230244572892276,0.88,0.04727299697701128,0.5806451612903226,0.05985616891363489,0,0
